,Unnamed: 0,date,days_before,bookings,weather_temp,weather_rain,weather_available,visitors,bookings_increase
8022,8022,2023-04-23,10,576.0,0.0,0.0,0,1777,1.41035667261298
8023,8023,2023-04-23,21,440.0,0.0,0.0,0,1777,2.197362462260986
8024,8024,2023-04-29,4,862.0,12.4,0.0,1,2089,1.4234338747099768
8025,8025,2023-04-29,7,708.0,12.4,0.0,1,2089,1.9505649717514124
8026,8026,2023-04-29,10,666.0,0.0,0.0,0,2089,2.1366366366366365
8027,8027,2023-04-29,21,506.0,0.0,0.0,0,2089,3.128458498023716
8028,8028,2023-04-30,4,1097.0,12.0,0.0,1,3482,1.5324214598572603
8029,8029,2023-04-30,7,885.0,12.0,0.0,1,3482,2.243911480315312
8030,8030,2023-04-30,10,808.0,0.0,0.0,0,3482,2.6489203951235525
8031,8031,2023-04-30,21,583.0,0.0,0.0,0,3482,4.293420730213184
8032,8032,2023-05-01,4,479.0,12.6,1.0,1,1891,2.336055361019388
8033,8033,2023-05-01,7,336.0,12.6,1.0,1,1891,3.662096203346203
8034,8034,2023-05-01,10,291.0,0.0,0.0,0,1891,4.396753958797424
8035,8035,2023-05-01,21,153.0,0.0,0.0,0,1891,8.49915603781966
8036,8036,2023-05-06,4,878.0,8.8,0.0,1,3132,2.567198177676538
8037,8037,2023-05-06,7,714.0,8.8,0.0,1,3132,3.3865546218487395
8038,8038,2023-05-06,10,663.0,0.0,0.0,0,3132,3.723981900452489
8039,8039,2023-05-06,21,523.0,0.0,0.0,0,3132,4.988527724665392
8040,8040,2023-05-07,4,847.0,13.8,0.0,1,2514,1.456619733688171
8041,8041,2023-05-07,7,670.0,13.8,0.0,1,2514,2.163590798866082
8042,8042,2023-05-07,10,591.0,0.0,0.0,0,2514,2.568607589173932
8043,8043,2023-05-07,21,483.0,0.0,0.0,0,2514,3.868849023912731
8044,8044,2023-05-13,4,3649.0,23.4,0.0,1,6064,0.6618251575774184
8045,8045,2023-05-13,7,3187.0,23.4,0.0,1,6064,0.902729839974898
8046,8046,2023-05-13,10,2885.0,0.0,0.0,0,6064,1.1019064124783362
8047,8047,2023-05-13,21,2145.0,0.0,0.0,0,6064,1.827039627039627
8048,8048,2023-05-14,4,1461.0,23.7,0.0,1,3783,1.2766178870356617
8049,8049,2023-05-14,7,717.0,23.7,0.0,1,3783,2.864414823071427
8050,8050,2023-05-14,10,657.0,0.0,0.0,0,3783,3.300353530133541
8051,8051,2023-05-14,21,547.0,0.0,0.0,0,3783,4.538666146851833
8052,8052,2023-05-18,4,1912.0,17.1,0.0,1,4890,1.557531380753138
8053,8053,2023-05-18,7,1653.0,17.1,0.0,1,4890,1.9582577132486387
8054,8054,2023-05-18,10,1391.0,0.0,0.0,0,4890,2.515456506110712
8055,8055,2023-05-18,21,945.0,0.0,0.0,0,4890,4.174603174603175
8056,8056,2023-05-19,4,2894.0,19.5,0.0,1,6492,1.2432619212163096
8057,8057,2023-05-19,7,2469.0,19.5,0.0,1,6492,1.629404617253949
8058,8058,2023-05-19,10,2224.0,0.0,0.0,0,6492,1.919064748201439
8059,8059,2023-05-19,21,1690.0,0.0,0.0,0,6492,2.841420118343195
8060,8060,2023-05-20,4,2204.0,19.1,0.0,1,5156,1.339382940108893
8061,8061,2023-05-20,7,1814.0,19.1,0.0,1,5156,1.8423373759647188
8062,8062,2023-05-20,10,1642.0,0.0,0.0,0,5156,2.140073081607796
8063,8063,2023-05-20,21,1252.0,0.0,0.0,0,5156,3.1182108626198084
8064,8064,2023-05-21,4,3066.0,22.6,0.0,1,6633,0.9519845396929164
8065,8065,2023-05-21,7,2126.0,22.6,0.0,1,6633,1.5746404679210737
8066,8066,2023-05-21,10,1686.0,0.0,0.0,0,6633,2.084630597051914
8067,8067,2023-05-21,21,508.0,0.0,0.0,0,6633,7.15415108666522
8068,8068,2023-05-27,4,1756.0,21.3,0.0,1,3975,1.0016967266826848
8069,8069,2023-05-27,7,1430.0,21.3,0.0,1,3975,1.369162087912088
8070,8070,2023-05-27,10,1271.0,0.0,0.0,0,3975,1.6539401903443829
8071,8071,2023-05-27,21,944.0,0.0,0.0,0,3975,2.5304025423728813
8072,8072,2023-05-28,4,4093.0,18.8,0.0,1,7679,0.5118209131762355
8073,8073,2023-05-28,7,3214.0,18.8,0.0,1,7679,0.8503383555104846
8074,8074,2023-05-28,10,2636.0,0.0,0.0,0,7679,1.1847584629251429
8075,8075,2023-05-28,21,907.0,0.0,0.0,0,7679,4.158652167064995
8076,8076,2023-06-03,4,1814.0,20.9,0.0,1,4355,1.0059226870011695
8077,8077,2023-06-03,7,1391.0,20.9,0.0,1,4355,1.421845542800786
8078,8078,2023-06-03,10,1185.0,0.0,0.0,0,4355,1.7623589441664214
8079,8079,2023-06-03,21,840.0,0.0,0.0,0,4355,2.733888699020278
8080,8080,2023-06-04,4,1962.0,20.5,0.0,1,4612,1.0214629343202133
8081,8081,2023-06-04,7,1609.0,20.5,0.0,1,4612,1.4321658208365269
8082,8082,2023-06-04,10,1481.0,0.0,0.0,0,4612,1.698855809478166
8083,8083,2023-06-04,21,1252.0,0.0,0.0,0,4612,2.31768385085374
8084,8084,2023-06-05,4,1768.0,25.6,0.0,1,4885,1.370086968540496
8085,8085,2023-06-05,7,1399.0,25.6,0.0,1,4885,1.935575859987684
8086,8086,2023-06-05,10,1228.0,0.0,0.0,0,4885,2.334244609896076
8087,8087,2023-06-05,21,908.0,0.0,0.0,0,4885,3.4091631205512627
8088,8088,2023-06-06,4,1667.0,26.0,0.0,1,5319,1.6521043138719604
8089,8089,2023-06-06,7,1201.0,26.0,0.0,1,5319,2.644847300540727
8090,8090,2023-06-06,10,983.0,0.0,0.0,0,5319,3.390964382799232
8091,8091,2023-06-06,21,680.0,0.0,0.0,0,5319,5.090657766892029
8092,8092,2023-06-07,4,1344.0,20.8,0.0,1,2888,0.8408281195689955
8093,8093,2023-06-07,7,1234.0,20.8,0.0,1,2888,1.0451782820097244
8094,8094,2023-06-07,10,1054.0,0.0,0.0,0,2888,1.295711670546174
8095,8095,2023-06-07,21,801.0,0.0,0.0,0,2888,1.91469815529378
8096,8096,2023-06-08,4,967.0,26.3,0.0,1,2356,1.1657812656369884
8097,8097,2023-06-08,7,919.0,26.3,0.0,1,2356,1.330935216850614
8098,8098,2023-06-08,10,826.0,0.0,0.0,0,2356,1.5416564501792993
8099,8099,2023-06-08,21,658.0,0.0,0.0,0,2356,2.370991045020241
8100,8100,2023-06-09,4,2589.0,18.7,0.0,1,4596,1.083310103112046
8101,8101,2023-06-09,7,2353.0,18.7,0.0,1,4596,1.3635034124146896
8102,8102,2023-06-09,10,2102.0,0.0,0.0,0,4596,1.641224326999779
8103,8103,2023-06-09,21,1522.0,0.0,0.0,0,4596,2.64822754637411
8104,8104,2023-06-10,4,2272.0,19.5,0.0,1,4629,0.9071951945485864
8105,8105,2023-06-10,7,1923.0,19.5,0.0,1,4629,1.191588143525741
8106,8106,2023-06-10,10,1743.0,0.0,0.0,0,4629,1.4154563459316718
8107,8107,2023-06-10,21,1340.0,0.0,0.0,0,4629,2.010726103891628
8108,8108,2023-06-11,4,1682.0,21.5,0.0,1,4451,1.1684538359677268
8109,8109,2023-06-11,7,1468.0,21.5,0.0,1,4451,1.529538897086698
8110,8110,2023-06-11,10,1348.0,0.0,0.0,0,4451,1.764076279803283
8111,8111,2023-06-11,21,1109.0,0.0,0.0,0,4451,2.458427236098793
8112,8112,2023-06-12,4,2112.0,24.2,0.0,1,4133,1.029378652705888
8113,8113,2023-06-12,7,1857.0,24.2,0.0,1,4133,1.4007770584507258
8114,8114,2023-06-12,10,1714.0,0.0,0.0,0,4133,1.6797875105168447
8115,8115,2023-06-12,21,1274.0,0.0,0.0,0,4133,2.511746493284242
8116,8116,2023-06-13,4,1350.0,26.8,0.0,1,2542,1.1126706275309628
8117,8117,2023-06-13,7,1194.0,26.8,0.0,1,2542,1.4359844393306096
8118,8118,2023-06-13,10,1063.0,0.0,0.0,0,2542,1.716398013248261
8119,8119,2023-06-13,21,836.0,0.0,0.0,0,2542,2.4901335859477856
8120,8120,2023-06-14,4,1801.0,28.0,0.0,1,3304,0.9060448397853544
8121,8121,2023-06-14,7,1631.0,28.0,0.0,1,3304,1.1481848148312022
8122,8122,2023-06-14,10,1412.0,0.0,0.0,0,3304,1.4375975706686774
8123,8123,2023-06-14,21,1036.0,0.0,0.0,0,3304,2.18772298519134
8124,8124,2023-06-15,4,1083.0,26.9,0.0,1,1882,1.1652403490427008
8125,8125,2023-06-15,7,1016.0,26.9,0.0,1,1882,1.3761811023622048
8126,8126,2023-06-15,10,896.0,0.0,0.0,0,1882,1.6702232142857143
8127,8127,2023-06-15,21,666.0,0.0,0.0,0,1882,2.335171505384271
8128,8128,2023-06-16,4,1288.0,27.8,0.0,1,1738,0.5106803293764768
8129,8129,2023-06-16,7,1177.0,27.8,0.0,1,1738,0.6841940456691397
8130,8130,2023-06-16,10,1101.0,0.0,0.0,0,1738,0.8378538990528092
8131,8131,2023-06-16,21,933.0,0.0,0.0,0,1738,1.2101497174824758
8132,8132,2023-06-17,4,2241.0,28.0,0.0,1,3998,0.9050436558952208
8133,8133,2023-06-17,7,1883.0,28.0,0.0,1,3998,1.1946836715943534
8134,8134,2023-06-17,10,1747.0,0.0,0.0,0,3998,1.3824744278676384
8135,8135,2023-06-17,21,1352.0,0.0,0.0,0,3998,2.0608511808137404
8136,8136,2023-06-18,4,1321.0,17.1,1.0,1,1717,0.3852284692033229
8137,8137,2023-06-18,7,1148.0,17.1,1.0,1,1717,0.6208885979941094
8138,8138,2023-06-18,10,1061.0,0.0,0.0,0,1717,0.7831022569341073
8139,8139,2023-06-18,21,878.0,0.0,0.0,0,1717,1.258382004924999
8140,8140,2023-06-19,4,651.0,20.8,0.0,1,1860,1.4634037175504186
8141,8141,2023-06-19,7,546.0,20.8,0.0,1,1860,1.9588870431893688
8142,8142,2023-06-19,10,467.0,0.0,0.0,0,1860,2.39799781576
8143,8143,2023-06-19,21,275.0,0.0,0.0,0,1860,4.2288576555023925
8144,8144,2023-06-20,4,1113.0,27.0,0.0,1,2424,0.9589916595164426
8145,8145,2023-06-20,7,928.0,27.0,0.0,1,2424,1.3374830215133855
8146,8146,2023-06-20,10,793.0,0.0,0.0,0,2424,1.65190267784289
8147,8147,2023-06-20,21,598.0,0.0,0.0,0,2424,2.454636239826099
8148,8148,2023-06-21,4,1265.0,25.8,1.0,1,2620,1.1153396594946248
8149,8149,2023-06-21,7,1093.0,25.8,1.0,1,2620,1.439750196574776
8150,8150,2023-06-21,10,940.0,0.0,0.0,0,2620,1.7910990356650849
8151,8151,2023-06-21,21,701.0,0.0,0.0,0,2620,2.642731518574248
8152,8152,2023-06-22,4,907.0,25.7,0.0,1,2142,1.2986094708220366
8153,8153,2023-06-22,7,791.0,25.7,0.0,1,2142,1.5857470067673087
8154,8154,2023-06-22,10,694.0,0.0,0.0,0,2142,1.963209582523412
8155,8155,2023-06-22,21,427.0,0.0,0.0,0,2142,3.386785238057887
8156,8156,2023-06-23,4,2552.0,26.5,0.0,1,6253,1.3017475294567329
8157,8157,2023-06-23,7,2101.0,26.5,0.0,1,6253,1.6503495332160971
8158,8158,2023-06-23,10,1792.0,0.0,0.0,0,6253,2.0705589318300315
8159,8159,2023-06-23,21,1127.0,0.0,0.0,0,6253,3.572623367039455
8160,8160,2023-06-24,4,2014.0,27.5,0.0,1,4699,1.1167539806389288
8161,8161,2023-06-24,7,1692.0,27.5,0.0,1,4699,1.5525517139479903
8162,8162,2023-06-24,10,1527.0,0.0,0.0,0,4699,1.8594416345032907
8163,8163,2023-06-24,21,1095.0,0.0,0.0,0,4699,3.11430198770116
8164,8164,2023-06-25,4,1821.0,30.2,0.0,1,3942,0.9900997438320132
8165,8165,2023-06-25,7,1449.0,30.2,0.0,1,3942,1.464572128283906
8166,8166,2023-06-25,10,1284.0,0.0,0.0,0,3942,1.7523619891381192
8167,8167,2023-06-25,21,889.0,0.0,0.0,0,3942,2.907443946555861
8168,8168,2023-06-26,4,1904.0,26.9,0.0,1,3856,0.8584954529757107
8169,8169,2023-06-26,7,1678.0,26.9,0.0,1,3856,1.2327955771748162
8170,8170,2023-06-26,10,1542.0,0.0,0.0,0,3856,1.4658754353176668
8171,8171,2023-06-26,21,1208.0,0.0,0.0,0,3856,2.5092720361545284
8172,8172,2023-06-27,4,2315.0,24.9,0.0,1,5054,0.8631842797433595
8173,8173,2023-06-27,7,1995.0,24.9,0.0,1,5054,1.1540921139827702
8174,8174,2023-06-27,10,1805.0,0.0,0.0,0,5054,1.362533692722372
8175,8175,2023-06-27,21,1360.0,0.0,0.0,0,5054,2.114597735645982
8176,8176,2023-06-28,4,2253.0,28.4,0.0,1,4821,0.9396013565939584
8177,8177,2023-06-28,7,1991.0,28.4,0.0,1,4821,1.1838450568615138
8178,8178,2023-06-28,10,1783.0,0.0,0.0,0,4821,1.4188449167795878
8179,8179,2023-06-28,21,1304.0,0.0,0.0,0,4821,2.204448943548418
8180,8180,2023-06-29,4,1462.0,26.7,0.0,1,3449,1.1827106189474594
8181,8181,2023-06-29,7,1263.0,26.7,0.0,1,3449,1.5132967208870354
8182,8182,2023-06-29,10,1133.0,0.0,0.0,0,3449,1.7904311304189036
8183,8183,2023-06-29,21,868.0,0.0,0.0,0,3449,2.566091537885805
8184,8184,2023-06-30,4,1690.0,21.7,1.0,1,2917,0.8698758740682312
8185,8185,2023-06-30,7,1529.0,21.7,1.0,1,2917,1.0520681504012652
8186,8186,2023-06-30,10,1408.0,0.0,0.0,0,2917,1.2523346284897134
8187,8187,2023-06-30,21,1020.0,0.0,0.0,0,2917,1.9938167410772565
8188,8188,2023-07-01,4,2446.0,21.8,0.0,1,5838,1.1013958098705627
8189,8189,2023-07-01,7,2051.0,21.8,0.0,1,5838,1.3830419861401302
8190,8190,2023-07-01,10,1844.0,0.0,0.0,0,5838,1.6348843687398504
8191,8191,2023-07-01,21,1440.0,0.0,0.0,0,5838,2.400992928892413
8192,8192,2023-07-02,4,1796.0,21.0,1.0,1,3326,0.9427205228079416
8193,8193,2023-07-02,7,1549.0,21.0,1.0,1,3326,1.2600331953088524
8194,8194,2023-07-02,10,1454.0,0.0,0.0,0,3326,1.4620630198978397
8195,8195,2023-07-02,21,1146.0,0.0,0.0,0,3326,2.281823825237157
8196,8196,2023-07-03,4,1923.0,16.9,1.0,1,3188,1.0710434639933182
8197,8197,2023-07-03,7,1588.0,16.9,1.0,1,3188,1.5712148271388764
8198,8198,2023-07-03,10,1425.0,0.0,0.0,0,3188,1.8624299958529416
8199,8199,2023-07-03,21,1077.0,0.0,0.0,0,3188,3.199187781229912
8200,8200,2023-07-04,4,2129.0,20.4,1.0,1,5770,1.2024005002782918
8201,8201,2023-07-04,7,1794.0,20.4,1.0,1,5770,1.599847128485504
8202,8202,2023-07-04,10,1525.0,0.0,0.0,0,5770,1.980276483946361
8203,8203,2023-07-04,21,1255.0,0.0,0.0,0,5770,2.7664257761048514
8204,8204,2023-07-05,4,2020.0,22.7,1.0,1,5714,1.528912476400479
8205,8205,2023-07-05,7,1736.0,22.7,1.0,1,5714,1.9834382356445657
8206,8206,2023-07-05,10,1524.0,0.0,0.0,0,5714,2.364940503009331
8207,8207,2023-07-05,21,1165.0,0.0,0.0,0,5714,3.3309179242461893
8208,8208,2023-07-06,4,1874.0,21.0,1.0,1,4623,1.5045996671516462
8209,8209,2023-07-06,7,1595.0,21.0,1.0,1,4623,1.9344143017093736
8210,8210,2023-07-06,10,1363.0,0.0,0.0,0,4623,2.348158310775996
8211,8211,2023-07-06,21,1010.0,0.0,0.0,0,4623,3.304793402095951
8212,8212,2023-07-07,4,1769.0,22.5,0.0,1,4442,1.0842625704005042
8213,8213,2023-07-07,7,1379.0,22.5,0.0,1,4442,1.5618948663810042
8214,8214,2023-07-07,10,1208.0,0.0,0.0,0,4442,1.9080135639074525
8215,8215,2023-07-07,21,875.0,0.0,0.0,0,4442,2.847218716767104
8216,8216,2023-07-08,4,2615.0,27.0,0.0,1,6329,1.4813584863377067
8217,8217,2023-07-08,7,1931.0,27.0,0.0,1,6329,2.121697920954799
8218,8218,2023-07-08,10,1692.0,0.0,0.0,0,6329,2.5521804163200468
8219,8219,2023-07-08,21,1219.0,0.0,0.0,0,6329,4.093397285900668
8220,8220,2023-07-09,4,2398.0,27.4,0.0,1,5628,1.2840743082080075
8221,8221,2023-07-09,7,1870.0,27.4,0.0,1,5628,1.882191649305389
8222,8222,2023-07-09,10,1686.0,0.0,0.0,0,5628,2.1948943567268846
8223,8223,2023-07-09,21,1245.0,0.0,0.0,0,5628,3.4982806371343016
8224,8224,2023-07-10,4,2759.0,24.4,0.0,1,6540,1.2089494070827889
8225,8225,2023-07-10,7,2219.0,24.4,0.0,1,6540,1.7228150806343807
8226,8226,2023-07-10,10,1939.0,0.0,0.0,0,6540,2.08888095682143
8227,8227,2023-07-10,21,1478.0,0.0,0.0,0,6540,2.931216921098669
8228,8228,2023-07-11,4,3159.0,21.6,0.0,1,8025,1.3662468002401995
8229,8229,2023-07-11,7,2797.0,21.6,0.0,1,8025,1.7886223433017077
8230,8230,2023-07-11,10,2448.0,0.0,0.0,0,8025,2.1253050385611427
8231,8231,2023-07-11,21,1908.0,0.0,0.0,0,8025,2.989675583520912
8232,8232,2023-07-12,4,2619.0,20.9,1.0,1,4765,0.9418292707176616
8233,8233,2023-07-12,7,2381.0,20.9,1.0,1,4765,1.240727576378438
8234,8234,2023-07-12,10,2094.0,0.0,0.0,0,4765,1.5538676783129963
8235,8235,2023-07-12,21,1642.0,0.0,0.0,0,4765,2.227495803016219
8236,8236,2023-07-13,4,2479.0,22.3,1.0,1,7608,1.6635781854440572
8237,8237,2023-07-13,7,2187.0,22.3,1.0,1,7608,2.0900745791285784
8238,8238,2023-07-13,10,1854.0,0.0,0.0,0,7608,2.5749264090544663
8239,8239,2023-07-13,21,1353.0,0.0,0.0,0,7608,3.7416399243152494
8240,8240,2023-07-14,4,2389.0,23.0,0.0,1,6771,1.4699656624025428
8241,8241,2023-07-14,7,2004.0,23.0,0.0,1,6771,1.9555546694877275
8242,8242,2023-07-14,10,1646.0,0.0,0.0,0,6771,2.472371656562483
8243,8243,2023-07-14,21,1112.0,0.0,0.0,0,6771,3.8570143884892087
8244,8244,2023-07-15,4,2682.0,23.4,0.0,1,7498,1.6571646518755687
8245,8245,2023-07-15,7,2139.0,23.4,0.0,1,7498,2.3008084727948903
8246,8246,2023-07-15,10,1812.0,0.0,0.0,0,7498,2.822070967214456
8247,8247,2023-07-15,21,1157.0,0.0,0.0,0,7498,4.685644748376607
8248,8248,2023-07-16,4,2174.0,24.4,1.0,1,3843,0.9376967785899124
8249,8249,2023-07-16,7,1768.0,24.4,1.0,1,3843,1.4197138289517968
8250,8250,2023-07-16,10,1537.0,0.0,0.0,0,3843,1.7676635954325972
8251,8251,2023-07-16,21,1016.0,0.0,0.0,0,3843,3.0648250631406926
8252,8252,2023-07-17,4,2602.0,21.6,1.0,1,5321,1.2661330304781682
8253,8253,2023-07-17,7,2154.0,21.6,1.0,1,5321,1.824800392432736
8254,8254,2023-07-17,10,1845.0,0.0,0.0,0,5321,2.231635679297719
8255,8255,2023-07-17,21,1344.0,0.0,0.0,0,5321,3.574116632558754
8256,8256,2023-07-18,4,3356.0,21.6,1.0,1,10289,1.587982541111595
8257,8257,2023-07-18,7,2820.0,21.6,1.0,1,10289,2.156460646343124
8258,8258,2023-07-18,10,2578.0,0.0,0.0,0,10289,2.496194485651856
8259,8259,2023-07-18,21,2140.0,0.0,0.0,0,10289,3.410104244701798
8260,8260,2023-07-19,4,3154.0,20.9,0.0,1,9372,1.4593235635183943
8261,8261,2023-07-19,7,2651.0,20.9,0.0,1,9372,1.935582892947818
8262,8262,2023-07-19,10,2445.0,0.0,0.0,0,9372,2.2191959961252827
8263,8263,2023-07-19,21,2060.0,0.0,0.0,0,9372,2.9652791541550867
8264,8264,2023-07-20,4,2853.0,21.4,0.0,1,9095,1.5263495125256463
8265,8265,2023-07-20,7,2479.0,21.4,0.0,1,9095,1.8929253722700787
8266,8266,2023-07-20,10,2237.0,0.0,0.0,0,9095,2.2005079074963896
8267,8267,2023-07-20,21,1640.0,0.0,0.0,0,9095,3.2866536744168666
8268,8268,2023-07-21,4,2500.0,22.4,0.0,1,7861,1.4005274440518258
8269,8269,2023-07-21,7,2167.0,22.4,0.0,1,7861,1.7568082694722489
8270,8270,2023-07-21,10,1873.0,0.0,0.0,0,7861,2.1656522647931187
8271,8271,2023-07-21,21,1273.0,0.0,0.0,0,7861,3.4712578279287283
8272,8272,2023-07-22,4,2835.0,19.4,1.0,1,7024,1.2334066389405516
8273,8273,2023-07-22,7,2279.0,19.4,1.0,1,7024,1.7200676187009822
8274,8274,2023-07-22,10,1955.0,0.0,0.0,0,7024,2.1667745157877176
8275,8275,2023-07-22,21,1261.0,0.0,0.0,0,7024,3.646560631001311
8276,8276,2023-07-23,4,2174.0,22.5,0.0,1,7327,1.7348406315383016
8277,8277,2023-07-23,7,1751.0,22.5,0.0,1,7327,2.403613078869379
8278,8278,2023-07-23,10,1455.0,0.0,0.0,0,7327,3.084335807095581
8279,8279,2023-07-23,21,1007.0,0.0,0.0,0,7327,4.814090101682588
8280,8280,2023-07-24,4,2554.0,20.4,1.0,1,5736,1.5212127992081006
8281,8281,2023-07-24,7,2192.0,20.4,1.0,1,5736,2.052320115076807
8282,8282,2023-07-24,10,1944.0,0.0,0.0,0,5736,2.43798225308642
8283,8283,2023-07-24,21,1388.0,0.0,0.0,0,5736,3.621084680636285
8284,8284,2023-07-25,4,3080.0,23.1,0.0,1,8365,1.1978003038093012
8285,8285,2023-07-25,7,2721.0,23.1,0.0,1,8365,1.55014196217191
8286,8286,2023-07-25,10,2446.0,0.0,0.0,0,8365,1.833000932904256
8287,8287,2023-07-25,21,1907.0,0.0,0.0,0,8365,2.712063900231036
8288,8288,2023-07-26,4,2945.0,22.2,0.0,1,10050,1.7636098495684425
8289,8289,2023-07-26,7,2606.0,22.2,0.0,1,10050,2.0841008278945465
8290,8290,2023-07-26,10,2400.0,0.0,0.0,0,10050,2.3506388888888887
8291,8291,2023-07-26,21,1855.0,0.0,0.0,0,10050,3.3078394697352227
8292,8292,2023-07-27,4,2554.0,19.3,1.0,1,6391,1.3251368921853992
8293,8293,2023-07-27,7,2284.0,19.3,1.0,1,6391,1.6509867187780864
8294,8294,2023-07-27,10,2088.0,0.0,0.0,0,6391,1.9151021141769908
8295,8295,2023-07-27,21,1530.0,0.0,0.0,0,6391,2.8658310340511446
8296,8296,2023-07-28,4,2367.0,20.0,1.0,1,6786,1.6477457903313415
8297,8297,2023-07-28,7,2001.0,20.0,1.0,1,6786,2.177072759246815
8298,8298,2023-07-28,10,1668.0,0.0,0.0,0,6786,2.7138892912515624
8299,8299,2023-07-28,21,1167.0,0.0,0.0,0,6786,4.09753765748157
8300,8300,2023-07-29,4,2722.0,24.6,0.0,1,9498,2.143237329165142
8301,8301,2023-07-29,7,2163.0,24.6,0.0,1,9498,2.9618210812840964
8302,8302,2023-07-29,10,1678.0,0.0,0.0,0,9498,3.784363406896774
8303,8303,2023-07-29,21,1175.0,0.0,0.0,0,9498,5.5297643153330895
8304,8304,2023-07-30,4,1986.0,23.9,0.0,1,4360,1.2006633996785654
8305,8305,2023-07-30,7,1511.0,23.9,0.0,1,4360,2.0197337116254594
8306,8306,2023-07-30,10,1236.0,0.0,0.0,0,4360,2.532404506330076
8307,8307,2023-07-30,21,806.0,0.0,0.0,0,4360,4.041370232668057
8308,8308,2023-07-31,4,2083.0,21.1,1.0,1,4272,1.5441597303920278
8309,8309,2023-07-31,7,1539.0,21.1,1.0,1,4272,2.54628416657391
8310,8310,2023-07-31,10,1287.0,0.0,0.0,0,4272,3.109812163828784
8311,8311,2023-07-31,21,849.0,0.0,0.0,0,4272,4.63253249065559
8312,8312,2023-08-01,4,2378.0,21.0,1.0,1,7701,1.78536738021793
8313,8313,2023-08-01,7,1936.0,21.0,1.0,1,7701,2.558205692817336
8314,8314,2023-08-01,10,1654.0,0.0,0.0,0,7701,3.0568335912270888
8315,8315,2023-08-01,21,1246.0,0.0,0.0,0,7701,4.369549082229904
8316,8316,2023-08-02,4,2253.0,20.2,0.0,1,5781,1.48577219722922
8317,8317,2023-08-02,7,1968.0,20.2,0.0,1,5781,2.0020603210217467
8318,8318,2023-08-02,10,1731.0,0.0,0.0,0,5781,2.389549789283483
8319,8319,2023-08-02,21,1306.0,0.0,0.0,0,5781,3.344724481427812
8320,8320,2023-08-03,4,1798.0,17.6,1.0,1,2866,1.1416120475742275
8321,8321,2023-08-03,7,1504.0,17.6,1.0,1,2866,1.642661076006648
8322,8322,2023-08-03,10,1259.0,0.0,0.0,0,2866,2.049840970037602
8323,8323,2023-08-03,21,904.0,0.0,0.0,0,2866,3.007571669642682
8324,8324,2023-08-04,4,1393.0,22.0,1.0,1,4871,2.0230201421295635
8325,8325,2023-08-04,7,1132.0,22.0,1.0,1,4871,2.803415090896946
8326,8326,2023-08-04,10,950.0,0.0,0.0,0,4871,3.5152092649925466
8327,8327,2023-08-04,21,619.0,0.0,0.0,0,4871,5.42276633458984
8328,8328,2023-08-05,4,1682.0,20.6,0.0,1,7196,2.148467921211808
8329,8329,2023-08-05,7,1192.0,20.6,0.0,1,7196,3.2760403411693706
8330,8330,2023-08-05,10,980.0,0.0,0.0,0,7196,4.193723653395784
8331,8331,2023-08-05,21,689.0,0.0,0.0,0,7196,6.213055812112415
8332,8332,2023-08-06,4,1610.0,18.1,1.0,1,3201,1.27149663915596
8333,8333,2023-08-06,7,1249.0,18.1,1.0,1,3201,2.114544798231748
8334,8334,2023-08-06,10,1129.0,0.0,0.0,0,3201,2.569909208358573
8335,8335,2023-08-06,21,865.0,0.0,0.0,0,3201,3.9296142147566897
8336,8336,2023-08-07,4,1503.0,21.8,0.0,1,2927,1.247255019967296
8337,8337,2023-08-07,7,1334.0,21.8,0.0,1,2927,1.8559140890908647
8338,8338,2023-08-07,10,1259.0,0.0,0.0,0,2927,2.238455960085967
8339,8339,2023-08-07,21,953.0,0.0,0.0,0,2927,3.5871321115287538
8340,8340,2023-08-08,4,1559.0,16.6,1.0,1,2344,1.096061260093177
8341,8341,2023-08-08,7,1380.0,16.6,1.0,1,2344,1.6332889677610174
8342,8342,2023-08-08,10,1252.0,0.0,0.0,0,2344,2.0037763494309235
8343,8343,2023-08-08,21,953.0,0.0,0.0,0,2344,3.2792192342419284
8344,8344,2023-08-09,4,1370.0,14.2,1.0,1,2476,1.3191997771396229
8345,8345,2023-08-09,7,1148.0,14.2,1.0,1,2476,1.814701993420048
8346,8346,2023-08-09,10,995.0,0.0,0.0,0,2476,2.2296994654365223
8347,8347,2023-08-09,21,739.0,0.0,0.0,0,2476,3.158498914757372
8348,8348,2023-08-10,4,1293.0,18.1,1.0,1,2943,1.5942437046339857
8349,8349,2023-08-10,7,1028.0,18.1,1.0,1,2943,2.1737363695771954
8350,8350,2023-08-10,10,824.0,0.0,0.0,0,2943,2.811646535647239
8351,8351,2023-08-10,21,557.0,0.0,0.0,0,2943,4.2983165944277095
8352,8352,2023-08-11,4,1198.0,21.1,0.0,1,4815,2.2369434914660458
8353,8353,2023-08-11,7,895.0,21.1,0.0,1,4815,3.1005401605682783
8354,8354,2023-08-11,10,724.0,0.0,0.0,0,4815,3.935585521444438
8355,8355,2023-08-11,21,507.0,0.0,0.0,0,4815,6.089180050718512
8356,8356,2023-08-12,4,1636.0,22.5,0.0,1,5482,1.6966705706832592
8357,8357,2023-08-12,7,1250.0,22.5,0.0,1,5482,2.368227872860636
8358,8358,2023-08-12,10,1085.0,0.0,0.0,0,5482,2.869144376078058
